shipment_id,order_id,carrier,product_id,product_name,quantity,price_per_unit,total_amount,shipment_date
10579,11795,СДЭК,1011,Генератор,18,288.59,5194.65,2025-05-02
10580,11796,Байкал Сервис,1016,Антифриз G12,12,311.74,3740.94,2025-04-22
10581,11797,Почта России,1001,Тормозные колодки передние,16,145.36,2325.78,2025-04-11
10582,11798,Почта России,1017,Тормозная жидкость DOT-4,11,206.36,2269.95,2025-01-05
10583,11799,Байкал Сервис,1005,Свечи зажигания,17,317.99,5405.78,2025-09-29
10584,11800,ПЭК,1016,Антифриз G12,6,329.99,1979.91,2025-09-05
10585,11801,Деловые линии,1012,Стартер,6,360.42,2162.53,2025-03-31
10586,11802,СДЭК,1015,Моторное масло 5W-40,18,282.52,5085.45,2025-06-15
10587,11803,ПЭК,1001,Тормозные колодки передние,9,346.29,3116.62,2025-02-24
10588,11804,СДЭК,1007,Амортизатор задний,4,223.86,895.43,2025-12-25
10589,11808,Деловые линии,1010,Радиатор охлаждения,18,344.52,6201.34,2025-04-19
10590,11810,СДЭК,1011,Генератор,12,211.64,2539.71,2025-01-09
10591,11811,Байкал Сервис,1008,Ремень ГРМ,11,274.42,3018.65,2025-02-21
10592,11812,Деловые линии,1009,Помпа водяная,20,286.66,5733.23,2025-01-01
10593,11814,Почта России,1011,Генератор,5,199.51,997.56,2025-09-14
10594,11815,Деловые линии,1014,Аккумулятор 75Ah,14,299.98,4199.76,2025-08-23
10595,11816,Почта России,1007,Амортизатор задний,13,167.19,2173.52,2025-10-04
10596,11817,ПЭК,1004,Воздушный фильтр,17,291.89,4962.16,2025-06-18
10597,11818,Деловые линии,1015,Моторное масло 5W-40,17,290.34,4935.76,2025-05-27
10598,11819,Байкал Сервис,1019,Лампы H4,8,238.83,1910.64,2025-03-10
10599,11820,ПЭК,1001,Тормозные колодки передние,1,243.11,243.11,2025-03-15
10600,11821,Байкал Сервис,1018,Щётки стеклоочистителя,19,316.44,6012.29,2025-10-11
10601,11822,Почта России,1007,Амортизатор задний,19,199.44,3789.37,2025-09-20
10602,11823,Почта России,1018,Щётки стеклоочистителя,18,193.53,3483.46,2025-10-30
10603,11824,Почта России,1020,Лампы H7,1,195.49,195.49,2025-10-22
10604,11825,СДЭК,1005,Свечи зажигания,17,265.63,4515.71,2025-06-12
10605,11826,СДЭК,1001,Тормозные колодки передние,20,280.98,5619.6,2025-09-27
10606,11827,Деловые линии,1012,Стартер,10,296.51,2965.08,2025-02-23
10607,11828,Почта России,1018,Щётки стеклоочистителя,20,199.37,3987.42,2025-01-16
10608,11829,ПЭК,1016,Антифриз G12,14,297.54,4165.5,2025-03-04
10609,11830,СДЭК,1004,Воздушный фильтр,14,233.1,3263.36,2025-07-27
10610,11831,СДЭК,1019,Лампы H4,20,227.97,4559.34,2025-10-05
10611,11832,ПЭК,1015,Моторное масло 5W-40,19,332.66,6320.6,2025-11-05
10612,11833,Почта России,1003,Масляный фильтр,9,207.77,1869.91,2025-01-16
10613,11835,ПЭК,1014,Аккумулятор 75Ah,5,297.64,1488.19,2025-04-25
10614,11836,Деловые линии,1005,Свечи зажигания,19,333.23,6331.3,2025-11-14
10615,11837,Деловые линии,1002,Тормозные колодки задние,3,364.81,1094.44,2025-10-29
10616,11838,Почта России,1015,Моторное масло 5W-40,2,214.83,429.65,2025-03-19
10617,11839,Деловые линии,1009,Помпа водяная,11,344.34,3787.79,2025-11-12
10618,11840,СДЭК,1003,Масляный фильтр,14,209.43,2931.98,2025-05-06
10619,11841,СДЭК,1004,Воздушный фильтр,2,293.16,586.31,2025-01-05
10620,11842,Байкал Сервис,1020,Лампы H7,19,267.1,5074.99,2025-05-26
10621,11843,Байкал Сервис,1020,Лампы H7,1,316.16,316.16,2025-02-23
10622,11844,Деловые линии,1003,Масляный фильтр,14,350.93,4913.08,2025-04-25
10623,11845,СДЭК,1004,Воздушный фильтр,11,209.65,2306.17,2025-03-05
10624,11846,Байкал Сервис,1002,Тормозные колодки задние,8,241.92,1935.37,2025-05-01
10625,11847,Почта России,1001,Тормозные колодки передние,18,179.41,3229.4,2025-03-16
10626,11848,Деловые линии,1013,Аккумулятор 60Ah,10,271.59,2715.89,2025-06-01
10627,11849,Деловые линии,1010,Радиатор охлаждения,17,271.6,4617.25,2025-08-13
10628,11850,Почта России,1018,Щётки стеклоочистителя,12,151.21,1814.52,2025-02-19
10629,11851,Почта России,1016,Антифриз G12,11,168.09,1849.01,2025-12-17
10630,11852,СДЭК,1015,Моторное масло 5W-40,2,264.24,528.48,2025-04-18
10631,11853,Деловые линии,1016,Антифриз G12,6,350.28,2101.66,2025-06-18
10632,11854,Почта России,1015,Моторное масло 5W-40,7,194.23,1359.59,2025-03-12
10633,11855,Почта России,1019,Лампы H4,1,151.97,151.97,2025-10-12
10634,11856,СДЭК,1005,Свечи зажигания,6,222.74,1336.46,2025-01-15
10635,11857,ПЭК,1008,Ремень ГРМ,19,250.71,4763.4,2025-02-18
10636,11859,СДЭК,1020,Лампы H7,1,202.23,202.23,2025-02-27
10637,11860,СДЭК,1003,Масляный фильтр,18,234.52,4221.43,2025-04-23
10638,11861,Байкал Сервис,1002,Тормозные колодки задние,12,256.68,3080.12,2025-08-18
10639,11862,СДЭК,1005,Свечи зажигания,5,264.92,1324.58,2025-05-03
10640,11863,Почта России,1001,Тормозные колодки передние,3,157.25,471.76,2025-10-20
10641,11864,Байкал Сервис,1019,Лампы H4,1,257.71,257.71,2025-10-05
10642,11865,Почта России,1016,Антифриз G12,8,164.94,1319.5,2025-01-20
10643,11866,Деловые линии,1007,Амортизатор задний,11,284.44,3128.88,2025-05-08
10644,11867,СДЭК,1010,Радиатор охлаждения,5,230.25,1151.27,2025-07-12
10645,11868,Байкал Сервис,1015,Моторное масло 5W-40,9,322.81,2905.33,2025-08-04
10646,11869,Байкал Сервис,1016,Антифриз G12,9,251.37,2262.31,2025-08-27
10647,11870,ПЭК,1006,Амортизатор передний,12,312.9,3754.83,2025-10-22
10648,11871,СДЭК,1016,Антифриз G12,14,284.15,3978.06,2025-01-27
10649,11872,Байкал Сервис,1002,Тормозные колодки задние,10,278.63,2786.34,2025-09-24
10650,11873,Деловые линии,1007,Амортизатор задний,1,294.12,294.12,2025-08-23
10651,11874,СДЭК,1002,Тормозные колодки задние,20,207.51,4150.19,2025-04-05
10652,11876,ПЭК,1009,Помпа водяная,7,306.41,2144.84,2025-09-12
10653,11877,Деловые линии,1003,Масляный фильтр,14,346.26,4847.59,2025-03-26
10654,11878,СДЭК,1008,Ремень ГРМ,1,265.08,265.08,2025-05-07
10655,11879,Байкал Сервис,1003,Масляный фильтр,18,281.47,5066.55,2025-08-20
10656,11880,Деловые линии,1018,Щётки стеклоочистителя,4,296.16,1184.64,2025-03-09
10657,11881,Байкал Сервис,1013,Аккумулятор 60Ah,1,246.14,246.14,2025-08-23
10658,11882,Деловые линии,1006,Амортизатор передний,8,331.12,2648.96,2025-12-13
10659,11883,ПЭК,1017,Тормозная жидкость DOT-4,6,341.48,2048.89,2025-05-07
10660,11884,Деловые линии,1006,Амортизатор передний,14,337.65,4727.05,2025-04-09
10661,11885,Деловые линии,1011,Генератор,5,319.73,1598.66,2025-07-27
10662,11886,Деловые линии,1003,Масляный фильтр,10,377.78,3777.8,2025-01-05
10663,11887,Байкал Сервис,1016,Антифриз G12,2,225.63,451.26,2025-05-12
10664,11889,Деловые линии,1010,Радиатор охлаждения,3,383.32,1149.95,2025-02-11
10665,11890,Деловые линии,1013,Аккумулятор 60Ah,11,303.84,3342.24,2025-08-28
10666,11891,Байкал Сервис,1010,Радиатор охлаждения,2,310.27,620.53,2025-02-26
10667,11893,ПЭК,1002,Тормозные колодки задние,20,235.2,4703.93,2025-08-03
10668,11894,ПЭК,1017,Тормозная жидкость DOT-4,18,307.46,5534.19,2025-09-29
10669,11895,Почта России,1012,Стартер,5,149.26,746.31,2025-07-10
10670,11896,ПЭК,1005,Свечи зажигания,8,299.7,2397.63,2025-09-25
10671,11897,Деловые линии,1008,Ремень ГРМ,18,325.4,5857.14,2025-01-24
10672,11898,Деловые линии,1017,Тормозная жидкость DOT-4,11,342.65,3769.17,2025-11-16
10673,11901,Почта России,1011,Генератор,17,159.49,2711.25,2025-12-01
10674,11902,СДЭК,1017,Тормозная жидкость DOT-4,8,219.73,1757.83,2025-07-10
10675,11904,Почта России,1011,Генератор,15,212.63,3189.44,2025-09-25
10676,11905,Деловые линии,1011,Генератор,19,361.59,6870.26,2025-03-31
10677,11907,СДЭК,1002,Тормозные колодки задние,8,238.27,1906.18,2025-06-02
10678,11908,Деловые линии,1005,Свечи зажигания,18,270.08,4861.4,2025-05-29
10679,11909,Деловые линии,1014,Аккумулятор 75Ah,19,311.52,5918.9,2025-04-22
10680,11910,СДЭК,1020,Лампы H7,8,256.3,2050.39,2025-10-11
10681,11911,ПЭК,1003,Масляный фильтр,3,275.26,825.78,2025-07-06
10682,11912,Байкал Сервис,1020,Лампы H7,17,272.77,4637.07,2025-11-18
10683,11914,СДЭК,1020,Лампы H7,18,209.41,3769.45,2025-10-13
10684,11915,ПЭК,1006,Амортизатор передний,4,236.71,946.84,2025-06-22
10685,11917,ПЭК,1018,Щётки стеклоочистителя,3,265.37,796.11,2025-04-07
10686,11918,СДЭК,1012,Стартер,8,290.38,2323.03,2025-02-07
10687,11919,ПЭК,1010,Радиатор охлаждения,16,284.34,4549.49,2025-09-26
10688,11921,Байкал Сервис,1010,Радиатор охлаждения,12,243.21,2918.5,2025-02-15
10689,11922,Почта России,1003,Масляный фильтр,8,175.24,1401.89,2025-12-01
10690,11923,Деловые линии,1007,Амортизатор задний,6,304.34,1826.06,2025-03-31
10691,11924,СДЭК,1018,Щётки стеклоочистителя,12,256.4,3076.78,2025-07-04
10692,11925,СДЭК,1003,Масляный фильтр,9,297.13,2674.15,2025-04-29
10693,11926,Байкал Сервис,1017,Тормозная жидкость DOT-4,17,272.23,4627.85,2025-06-26
10694,11927,ПЭК,1002,Тормозные колодки задние,1,272.97,272.97,2025-04-12
10695,11928,ПЭК,1012,Стартер,13,345.67,4493.75,2025-02-11
10696,11930,ПЭК,1003,Масляный фильтр,3,343.82,1031.46,2025-08-27
10697,11931,СДЭК,1007,Амортизатор задний,14,271.01,3794.17,2025-10-28
10698,11932,Почта России,1006,Амортизатор передний,11,208.47,2293.21,2025-12-31
10699,11934,СДЭК,1002,Тормозные колодки задние,6,232.96,1397.79,2025-04-13
10700,11935,СДЭК,1019,Лампы H4,13,205.34,2669.46,2025-05-19
10701,11936,ПЭК,1007,Амортизатор задний,20,307.45,6149.06,2025-02-03
10702,11937,ПЭК,1005,Свечи зажигания,6,329.79,1978.74,2025-12-05
10703,11938,Почта России,1007,Амортизатор задний,8,212.67,1701.4,2025-03-18
10704,11940,СДЭК,1004,Воздушный фильтр,6,285.61,1713.68,2025-01-14
10705,11941,Деловые линии,1011,Генератор,18,372.47,6704.54,2025-05-27
10706,11942,Почта России,1018,Щётки стеклоочистителя,4,173.25,693.0,2025-05-26
10707,11944,ПЭК,1003,Масляный фильтр,2,258.24,516.47,2025-07-29
10708,11945,Почта России,1008,Ремень ГРМ,16,164.17,2626.76,2025-06-21
10709,11946,СДЭК,1019,Лампы H4,8,248.38,1987.06,2025-09-29
10710,11947,Почта России,1004,Воздушный фильтр,5,152.0,759.99,2025-10-19
10711,11948,Почта России,1003,Масляный фильтр,10,166.21,1662.12,2025-07-30
10712,11949,Деловые линии,1018,Щётки стеклоочистителя,12,383.73,4604.81,2025-07-19
10713,11951,ПЭК,1005,Свечи зажигания,14,337.56,4725.8,2025-03-28
10714,11952,СДЭК,1018,Щётки стеклоочистителя,1,211.23,211.23,2025-03-09
10715,11954,Почта России,1006,Амортизатор передний,11,197.29,2170.23,2025-07-10
10716,11955,ПЭК,1019,Лампы H4,19,316.2,6007.79,2025-03-01
10717,11956,Байкал Сервис,1001,Тормозные колодки передние,9,245.53,2209.76,2025-07-02
10718,11957,СДЭК,1007,Амортизатор задний,1,219.47,219.47,2025-09-08
10719,11958,Почта России,1005,Свечи зажигания,20,190.45,3809.09,2025-05-28
10720,11959,Байкал Сервис,1001,Тормозные колодки передние,13,251.13,3264.72,2025-09-20
10721,11960,Байкал Сервис,1017,Тормозная жидкость DOT-4,16,276.86,4429.81,2025-08-29
10722,11961,Деловые линии,1010,Радиатор охлаждения,5,330.6,1652.98,2025-11-11
10723,11962,СДЭК,1015,Моторное масло 5W-40,17,217.16,3691.68,2025-01-23
10724,11964,Почта России,1019,Лампы H4,19,150.82,2865.64,2025-01-14
10725,11965,ПЭК,1018,Щётки стеклоочистителя,18,341.73,6151.05,2025-10-03
10726,11966,СДЭК,1009,Помпа водяная,4,252.2,1008.8,2025-09-23
10727,11967,Деловые линии,1017,Тормозная жидкость DOT-4,16,282.15,4514.43,2025-12-26
10728,11969,Байкал Сервис,1006,Амортизатор передний,15,323.37,4850.59,2025-03-13
10729,11970,Деловые линии,1003,Масляный фильтр,17,351.55,5976.39,2025-08-22
10730,11971,Деловые линии,1015,Моторное масло 5W-40,4,320.52,1282.1,2025-07-07
